timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T18:51:58+00:00,BASELINE,icclz1,1,1,1,1,242.356,27.374,0,0,,,0,UP,
2026-07-07T18:52:03+00:00,BASELINE,icclz1,1,1,1,1,142.623,46.751,0,0,,,0,UP,
2026-07-07T18:52:09+00:00,BASELINE,icclz1,1,1,1,1,9.367,17.112,0,0,,,0,UP,
2026-07-07T18:52:14+00:00,BASELINE,icclz1,1,1,1,1,86.957,11.808,0,0,,,0,UP,
2026-07-07T18:52:19+00:00,BASELINE,icclz1,1,1,1,1,60.856,53.637,0,0,,,0,UP,
2026-07-07T18:52:25+00:00,BASELINE,icclz1,1,1,1,1,71.344,26.952,0,0,,,0,UP,
2026-07-07T18:52:30+00:00,BASELINE,icclz1,1,1,1,1,14.656,9.570,0,0,,,0,UP,
2026-07-07T18:52:35+00:00,BASELINE,icclz1,1,1,1,1,33.753,10.702,0,0,,,0,UP,
2026-07-07T18:52:41+00:00,BASELINE,icclz1,1,1,1,1,63.439,20.151,0,0,,,0,UP,
2026-07-07T18:52:46+00:00,BASELINE,icclz1,1,1,1,1,19.488,16.115,0,0,,,0,UP,
2026-07-07T18:52:51+00:00,BASELINE,icclz1,1,1,1,1,34.740,19.905,0,0,,,0,UP,
2026-07-07T18:52:56+00:00,BASELINE,icclz1,1,1,1,1,46.503,12.097,0,0,,,0,UP,
2026-07-07T18:53:02+00:00,BASELINE,icclz1,1,1,1,1,14.990,38.354,0,0,,,0,UP,
2026-07-07T18:53:07+00:00,BASELINE,icclz1,1,1,1,1,10.343,11.083,0,0,,,0,UP,
2026-07-07T18:53:13+00:00,BASELINE,icclz1,1,1,1,1,80.066,14.358,0,0,,,0,UP,
2026-07-07T18:53:18+00:00,BASELINE,icclz1,1,1,1,1,10.069,8.531,0,0,,,0,UP,
2026-07-07T18:53:23+00:00,BASELINE,icclz1,1,1,1,1,8.786,30.134,0,0,,,0,UP,
2026-07-07T18:53:29+00:00,BASELINE,icclz1,1,1,1,1,20.714,31.587,0,0,,,0,UP,
2026-07-07T18:53:34+00:00,BASELINE,icclz1,1,1,1,1,21.218,46.531,0,0,,,0,UP,
2026-07-07T18:53:39+00:00,BASELINE,icclz1,1,1,1,1,67.373,11.742,0,0,,,0,UP,
2026-07-07T18:53:45+00:00,BASELINE,icclz1,1,1,1,1,74.813,11.800,0,0,,,0,UP,
2026-07-07T18:53:50+00:00,BASELINE,icclz1,1,1,1,1,10.999,10.675,0,0,,,0,UP,
2026-07-07T18:53:55+00:00,BASELINE,icclz1,1,1,1,1,43.926,22.571,0,0,,,0,UP,
2026-07-07T18:54:01+00:00,BASELINE,icclz1,1,1,1,1,24.184,13.698,0,0,,,0,UP,
2026-07-07T18:54:06+00:00,BASELINE,icclz1,1,1,1,1,9.717,19.106,0,0,,,0,UP,
2026-07-07T18:54:11+00:00,BASELINE,icclz1,1,1,1,1,17.015,10.315,0,0,,,0,UP,
2026-07-07T18:54:16+00:00,BASELINE,icclz1,1,1,1,1,63.009,43.533,0,0,,,0,UP,
2026-07-07T18:54:22+00:00,BASELINE,icclz1,1,1,1,1,71.147,25.509,0,0,,,0,UP,
2026-07-07T18:54:27+00:00,BASELINE,icclz1,1,1,1,1,118.171,31.547,0,0,,,0,UP,
2026-07-07T18:54:33+00:00,BASELINE,icclz1,1,1,1,1,13.608,25.448,0,0,,,0,UP,
2026-07-07T18:54:38+00:00,BASELINE,icclz1,1,1,1,1,46.081,41.974,0,0,,,0,UP,
2026-07-07T18:54:43+00:00,BASELINE,icclz1,1,1,1,1,39.466,13.166,0,0,,,0,UP,
2026-07-07T18:54:48+00:00,BASELINE,icclz1,1,1,1,1,11.765,10.300,0,0,,,0,UP,
2026-07-07T18:54:54+00:00,BASELINE,icclz1,1,1,1,1,30.056,46.020,0,0,,,0,UP,
2026-07-07T18:54:59+00:00,BASELINE,icclz1,1,1,1,1,342.724,21.664,0,0,,,0,UP,
2026-07-07T18:55:05+00:00,BASELINE,icclz1,1,1,1,1,23.536,23.628,0,0,,,0,UP,
2026-07-07T18:55:10+00:00,BASELINE,icclz1,1,1,1,1,16.639,23.843,0,0,,,0,UP,
2026-07-07T18:55:15+00:00,BASELINE,icclz1,1,1,1,1,155.628,16.026,0,0,,,0,UP,
2026-07-07T18:55:21+00:00,BASELINE,icclz1,1,1,1,1,10.464,14.129,0,0,,,0,UP,
2026-07-07T18:55:26+00:00,BASELINE,icclz1,1,1,1,1,62.792,21.068,0,0,,,0,UP,
2026-07-07T18:55:31+00:00,BASELINE,icclz1,1,1,1,1,38.982,99.397,0,0,,,0,UP,
2026-07-07T18:55:37+00:00,BASELINE,icclz1,1,1,1,1,31.690,10.781,0,0,,,0,UP,
2026-07-07T18:55:42+00:00,BASELINE,icclz1,1,1,1,1,60.690,385.026,0,0,,,0,UP,
2026-07-07T18:55:48+00:00,BASELINE,icclz1,1,1,1,1,10.812,10.570,0,0,,,0,UP,
2026-07-07T18:55:53+00:00,BASELINE,icclz1,1,1,1,1,21.430,14.485,0,0,,,0,UP,
2026-07-07T18:55:58+00:00,BASELINE,icclz1,1,1,1,1,53.938,13.798,0,0,,,0,UP,
2026-07-07T18:56:04+00:00,BASELINE,icclz1,1,1,1,1,43.914,10.666,0,0,,,0,UP,
2026-07-07T18:56:09+00:00,BASELINE,icclz1,1,1,1,1,11.102,11.132,0,0,,,0,UP,
2026-07-07T18:56:14+00:00,BASELINE,icclz1,1,1,1,1,10.454,54.802,0,0,,,0,UP,
2026-07-07T18:56:20+00:00,BASELINE,icclz1,1,1,1,1,59.351,88.251,0,0,,,0,UP,
2026-07-07T18:56:25+00:00,BASELINE,icclz1,1,1,1,1,8.239,10.629,0,0,,,0,UP,
2026-07-07T18:56:30+00:00,BASELINE,icclz1,1,1,1,1,220.386,24.790,0,0,,,0,UP,
2026-07-07T18:56:36+00:00,BASELINE,icclz1,1,1,1,1,52.494,12.421,0,0,,,0,UP,
2026-07-07T18:56:41+00:00,BASELINE,icclz1,1,1,1,1,19.010,58.388,0,0,,,0,UP,
2026-07-07T18:56:46+00:00,BASELINE,icclz1,1,1,1,1,46.057,21.837,0,0,,,0,UP,
2026-07-07T18:56:52+00:00,BASELINE,icclz1,1,1,1,1,21.599,28.774,0,0,,,0,UP,
2026-07-07T18:56:57+00:00,BASELINE,icclz1,1,1,1,1,100.845,17.401,0,0,,,0,UP,
2026-07-07T18:57:02+00:00,BASELINE,icclz1,1,1,1,1,41.563,10.999,0,0,,,0,UP,
2026-07-07T18:57:08+00:00,BASELINE,icclz1,1,1,1,1,16.120,17.004,0,0,,,0,UP,
2026-07-07T18:57:13+00:00,BASELINE,icclz1,1,1,1,1,11.790,13.478,0,0,,,0,UP,
2026-07-07T18:57:18+00:00,BASELINE,icclz1,1,1,1,1,14.374,22.283,0,0,,,0,UP,
2026-07-07T18:57:23+00:00,BASELINE,icclz1,1,1,1,1,14.244,10.320,0,0,,,0,UP,
2026-07-07T18:57:29+00:00,BASELINE,icclz1,1,1,1,1,10.035,11.957,0,0,,,0,UP,
2026-07-07T18:57:34+00:00,BASELINE,icclz1,1,1,1,1,93.491,28.690,0,0,,,0,UP,
2026-07-07T18:57:39+00:00,BASELINE,icclz1,1,1,1,1,38.806,9.872,0,0,,,0,UP,
2026-07-07T18:57:45+00:00,BASELINE,icclz1,1,1,1,1,50.896,68.824,0,0,,,0,UP,
2026-07-07T18:57:50+00:00,BASELINE,icclz1,1,1,1,1,10.911,14.977,0,0,,,0,UP,
2026-07-07T18:57:55+00:00,BASELINE,icclz1,1,1,1,1,87.894,26.285,0,0,,,0,UP,
2026-07-07T18:58:01+00:00,BASELINE,icclz1,1,1,1,1,20.498,15.265,0,0,,,0,UP,
2026-07-07T18:58:06+00:00,BASELINE,icclz1,1,1,1,1,8.796,13.262,0,0,,,0,UP,
2026-07-07T18:58:11+00:00,BASELINE,icclz1,1,1,1,1,22.119,12.604,0,0,,,0,UP,
2026-07-07T18:58:16+00:00,BASELINE,icclz1,1,1,1,1,16.671,11.303,0,0,,,0,UP,
2026-07-07T18:58:22+00:00,BASELINE,icclz1,1,1,1,1,19.171,36.269,0,0,,,0,UP,
2026-07-07T18:58:27+00:00,BASELINE,icclz1,1,1,1,1,111.347,12.768,0,0,,,0,UP,
2026-07-07T18:58:32+00:00,BASELINE,icclz1,1,1,1,1,11.837,15.793,0,0,,,0,UP,
2026-07-07T18:58:37+00:00,BASELINE,icclz1,1,1,1,1,51.300,15.785,0,0,,,0,UP,
2026-07-07T18:58:43+00:00,BASELINE,icclz1,1,1,1,1,45.303,18.759,0,0,,,0,UP,
2026-07-07T18:58:48+00:00,BASELINE,icclz1,1,1,1,1,25.625,13.495,0,0,,,0,UP,
2026-07-07T18:58:53+00:00,BASELINE,icclz1,1,1,1,1,16.690,11.343,0,0,,,0,UP,
2026-07-07T18:58:59+00:00,BASELINE,icclz1,1,1,1,1,24.159,11.938,0,0,,,0,UP,
2026-07-07T18:59:04+00:00,BASELINE,icclz1,1,1,1,1,22.851,18.135,0,0,,,0,UP,
2026-07-07T18:59:09+00:00,BASELINE,icclz1,1,1,1,1,8.705,9.825,0,0,,,0,UP,
2026-07-07T18:59:14+00:00,BASELINE,icclz1,1,1,1,1,14.383,44.817,0,0,,,0,UP,
2026-07-07T18:59:20+00:00,BASELINE,icclz1,1,1,1,1,41.266,16.150,0,0,,,0,UP,
2026-07-07T18:59:25+00:00,BASELINE,icclz1,1,1,1,1,32.663,28.088,0,0,,,0,UP,
2026-07-07T18:59:30+00:00,BASELINE,icclz1,1,1,1,1,24.901,13.592,0,0,,,0,UP,
2026-07-07T18:59:36+00:00,BASELINE,icclz1,1,1,1,1,29.881,12.522,0,0,,,0,UP,
2026-07-07T18:59:41+00:00,BASELINE,icclz1,1,1,1,1,25.168,20.905,0,0,,,0,UP,
2026-07-07T18:59:46+00:00,BASELINE,icclz1,1,1,1,1,8.836,12.133,0,0,,,0,UP,
2026-07-07T18:59:51+00:00,BASELINE,icclz1,1,1,1,1,15.646,13.161,0,0,,,0,UP,
2026-07-07T18:59:57+00:00,BASELINE,icclz1,1,1,1,1,236.080,133.224,0,0,,,0,UP,
2026-07-07T19:00:02+00:00,BASELINE,icclz1,1,1,1,1,11.217,10.494,0,0,,,0,UP,
2026-07-07T19:00:07+00:00,BASELINE,icclz1,1,1,1,1,12.300,16.138,0,0,,,0,UP,
2026-07-07T19:00:13+00:00,BASELINE,icclz1,1,1,1,1,121.738,42.875,0,0,,,0,UP,
2026-07-07T19:00:18+00:00,BASELINE,icclz1,1,1,1,1,41.386,15.027,0,0,,,0,UP,
2026-07-07T19:00:24+00:00,BASELINE,icclz1,1,1,1,1,33.102,14.608,0,0,,,0,UP,
2026-07-07T19:00:29+00:00,BASELINE,icclz1,1,1,1,1,83.372,12.256,0,0,,,0,UP,
2026-07-07T19:00:34+00:00,BASELINE,icclz1,1,1,1,1,11.425,17.844,0,0,,,0,UP,
2026-07-07T19:00:39+00:00,BASELINE,icclz1,1,1,1,1,33.767,12.019,0,0,,,0,UP,
2026-07-07T19:00:45+00:00,BASELINE,icclz1,1,1,1,1,31.084,44.513,0,0,,,0,UP,
2026-07-07T19:00:50+00:00,BASELINE,icclz1,1,1,1,1,67.729,37.612,0,0,,,0,UP,
2026-07-07T19:00:55+00:00,BASELINE,icclz1,1,1,1,1,10.034,10.457,0,0,,,0,UP,
2026-07-07T19:01:01+00:00,BASELINE,icclz1,1,1,1,1,55.039,15.899,0,0,,,0,UP,
2026-07-07T19:01:06+00:00,BASELINE,icclz1,1,1,1,1,49.310,14.777,0,0,,,0,UP,
2026-07-07T19:01:11+00:00,BASELINE,icclz1,1,1,1,1,77.132,160.569,0,0,,,0,UP,
2026-07-07T19:01:17+00:00,BASELINE,icclz1,1,1,1,1,10.555,18.042,0,0,,,0,UP,
2026-07-07T19:01:22+00:00,BASELINE,icclz1,1,1,1,1,19.056,12.124,0,0,,,0,UP,
2026-07-07T19:01:27+00:00,BASELINE,icclz1,1,1,1,1,159.463,198.611,0,0,,,0,UP,
2026-07-07T19:01:33+00:00,BASELINE,icclz1,1,1,1,1,13.421,18.561,0,0,,,0,UP,
2026-07-07T19:01:38+00:00,BASELINE,icclz1,1,1,1,1,212.033,17.471,0,0,,,0,UP,
2026-07-07T19:01:44+00:00,BASELINE,icclz1,1,1,1,1,15.102,24.310,0,0,,,0,UP,
2026-07-07T19:01:49+00:00,BASELINE,icclz1,1,1,1,1,9.522,12.971,0,0,,,0,UP,
2026-07-07T19:01:54+00:00,BASELINE,icclz1,1,1,1,1,17.466,13.747,0,0,,,0,UP,
2026-07-07T19:02:00+00:00,BASELINE,icclz1,1,1,1,1,115.827,35.440,0,0,,,0,UP,
2026-07-07T19:02:05+00:00,BASELINE,icclz1,1,1,1,1,25.414,27.016,0,0,,,0,UP,
2026-07-07T19:02:10+00:00,BASELINE,icclz1,1,1,1,1,9.953,11.866,0,0,,,0,UP,
2026-07-07T19:02:16+00:00,BASELINE,icclz1,1,1,1,1,28.666,14.045,0,0,,,0,UP,
2026-07-07T19:02:21+00:00,BASELINE,icclz1,1,1,1,1,18.408,19.337,0,0,,,0,UP,
2026-07-07T19:02:26+00:00,BASELINE,icclz1,1,1,1,1,27.261,27.315,0,0,,,0,UP,
2026-07-07T19:02:31+00:00,BASELINE,icclz1,1,1,1,1,27.298,9.462,0,0,,,0,UP,
2026-07-07T19:02:37+00:00,BASELINE,icclz1,1,1,1,1,32.833,31.508,0,0,,,0,UP,
2026-07-07T19:02:42+00:00,BASELINE,icclz1,1,1,1,1,16.638,20.677,0,0,,,0,UP,
2026-07-07T19:02:47+00:00,BASELINE,icclz1,1,1,1,1,39.256,46.217,0,0,,,0,UP,
2026-07-07T19:02:53+00:00,BASELINE,icclz1,1,1,1,1,24.193,9.118,0,0,,,0,UP,
2026-07-07T19:02:58+00:00,BASELINE,icclz1,1,1,1,1,26.503,10.346,0,0,,,0,UP,
2026-07-07T19:03:03+00:00,BASELINE,icclz1,1,1,1,1,135.555,13.163,0,0,,,0,UP,
2026-07-07T19:03:08+00:00,BASELINE,icclz1,1,1,1,1,9.191,16.128,0,0,,,0,UP,
2026-07-07T19:03:14+00:00,BASELINE,icclz1,1,1,1,1,128.927,14.825,0,0,,,0,UP,
2026-07-07T19:03:19+00:00,BASELINE,icclz1,1,1,1,1,24.989,21.313,0,0,,,0,UP,
2026-07-07T19:03:25+00:00,BASELINE,icclz1,1,1,1,1,39.572,9.562,0,0,,,0,UP,
2026-07-07T19:03:30+00:00,BASELINE,icclz1,1,1,1,1,137.203,10.860,0,0,,,0,UP,
2026-07-07T19:03:35+00:00,BASELINE,icclz1,1,1,1,1,11.024,9.483,0,0,,,0,UP,
2026-07-07T19:03:40+00:00,BASELINE,icclz1,1,1,1,1,21.846,52.186,0,0,,,0,UP,
2026-07-07T19:03:46+00:00,BASELINE,icclz1,1,1,1,1,7.261,8.375,0,0,,,0,UP,
2026-07-07T19:03:51+00:00,BASELINE,icclz1,1,1,1,1,8.143,9.482,0,0,,,0,UP,
2026-07-07T19:03:56+00:00,BASELINE,icclz1,1,1,1,1,58.280,9.861,0,0,,,0,UP,
2026-07-07T19:04:01+00:00,BASELINE,icclz1,1,1,1,1,84.534,9.951,0,0,,,0,UP,
2026-07-07T19:04:07+00:00,BASELINE,icclz1,1,1,1,1,10.642,26.835,0,0,,,0,UP,
2026-07-07T19:04:12+00:00,BASELINE,icclz1,1,1,1,1,10.038,22.486,0,0,,,0,UP,
2026-07-07T19:04:17+00:00,BASELINE,icclz1,1,1,1,1,91.119,17.453,0,0,,,0,UP,
2026-07-07T19:04:23+00:00,BASELINE,icclz1,1,1,1,1,10.563,8.630,0,0,,,0,UP,
2026-07-07T19:04:28+00:00,BASELINE,icclz1,1,1,1,1,13.364,20.012,0,0,,,0,UP,
2026-07-07T19:04:33+00:00,BASELINE,icclz1,1,1,1,1,75.956,13.648,0,0,,,0,UP,
2026-07-07T19:04:39+00:00,BASELINE,icclz1,1,1,1,1,6.668,31.207,0,0,,,0,UP,
2026-07-07T19:04:44+00:00,BASELINE,icclz1,1,1,1,1,138.484,13.612,0,0,,,0,UP,
2026-07-07T19:04:49+00:00,BASELINE,icclz1,1,1,1,1,84.101,12.321,0,0,,,0,UP,
2026-07-07T19:04:55+00:00,BASELINE,icclz1,1,1,1,1,61.003,10.913,0,0,,,0,UP,
