timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T09:12:51+00:00,BASELINE,icclz1,1,1,1,1,21.298,13.551,0,0,,,0,UP,
2026-07-07T09:12:56+00:00,BASELINE,icclz1,1,1,1,1,9.033,7.420,0,0,,,0,UP,
2026-07-07T09:13:01+00:00,BASELINE,icclz1,1,1,1,1,30.622,42.107,0,0,,,0,UP,
2026-07-07T09:13:06+00:00,BASELINE,icclz1,1,1,1,1,15.462,6.875,0,0,,,0,UP,
2026-07-07T09:13:12+00:00,BASELINE,icclz1,1,1,1,1,34.007,72.993,0,0,,,0,UP,
2026-07-07T09:13:17+00:00,BASELINE,icclz1,1,1,1,1,17.733,72.167,0,0,,,0,UP,
2026-07-07T09:13:22+00:00,BASELINE,icclz1,1,1,1,1,7.962,61.080,0,0,,,0,UP,
2026-07-07T09:13:28+00:00,BASELINE,icclz1,1,1,1,1,40.288,10.694,0,0,,,0,UP,
2026-07-07T09:13:33+00:00,BASELINE,icclz1,1,1,1,1,27.208,17.047,0,0,,,0,UP,
2026-07-07T09:13:38+00:00,BASELINE,icclz1,1,1,1,1,9.110,10.724,0,0,,,0,UP,
2026-07-07T09:13:44+00:00,BASELINE,icclz1,1,1,1,1,9.248,13.973,0,0,,,0,UP,
2026-07-07T09:13:49+00:00,BASELINE,icclz1,1,1,1,1,14.587,15.447,0,0,,,0,UP,
2026-07-07T09:13:54+00:00,BASELINE,icclz1,1,1,1,1,130.534,10.367,0,0,,,0,UP,
2026-07-07T09:13:59+00:00,BASELINE,icclz1,1,1,1,1,68.159,10.192,0,0,,,0,UP,
2026-07-07T09:14:05+00:00,BASELINE,icclz1,1,1,1,1,202.195,28.469,0,0,,,0,UP,
2026-07-07T09:14:11+00:00,BASELINE,icclz1,1,1,1,1,18.848,14.679,0,0,,,0,UP,
2026-07-07T09:14:16+00:00,BASELINE,icclz1,1,1,1,1,9.045,7.692,0,0,,,0,UP,
2026-07-07T09:14:21+00:00,BASELINE,icclz1,1,1,1,1,114.163,16.540,0,0,,,0,UP,
2026-07-07T09:14:27+00:00,BASELINE,icclz1,1,1,1,1,33.234,11.288,0,0,,,0,UP,
2026-07-07T09:14:32+00:00,BASELINE,icclz1,1,1,1,1,10.256,14.842,0,0,,,0,UP,
2026-07-07T09:14:37+00:00,BASELINE,icclz1,1,1,1,1,6.872,7.277,0,0,,,0,UP,
2026-07-07T09:14:43+00:00,BASELINE,icclz1,1,1,1,1,123.902,9.859,0,0,,,0,UP,
2026-07-07T09:14:48+00:00,BASELINE,icclz1,1,1,1,1,13.840,7.600,0,0,,,0,UP,
2026-07-07T09:14:53+00:00,BASELINE,icclz1,1,1,1,1,10.397,8.180,0,0,,,0,UP,
2026-07-07T09:14:58+00:00,BASELINE,icclz1,1,1,1,1,14.978,17.486,0,0,,,0,UP,
