client_role,req_id,target_url,client_ts_start,client_ts_end,e2e_latency_ms,status_code,success,server_latency_ms,server_total_latency_ms,server_time,server_pod_name,server_node_name,server_service_role,num_boxes,model,device,imgsz,filename,inter_request_gap_ms,loop_elapsed_ms,error_type,error_msg
measurement,measurement-941,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:27.021328+00:00,2026-06-24T16:33:27.402205+00:00,380.863,200,1,354.727,366.562,2026-06-24T16:33:27.396,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.081,381.282,normal_success,
measurement,measurement-942,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:27.402784+00:00,2026-06-24T16:33:27.787735+00:00,384.926,200,1,356.273,368.101,2026-06-24T16:33:27.781,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.17,385.417,normal_success,
measurement,measurement-943,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:27.788335+00:00,2026-06-24T16:33:28.177404+00:00,389.046,200,1,361.095,373.037,2026-06-24T16:33:28.171,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,389.523,normal_success,
measurement,measurement-944,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:28.178047+00:00,2026-06-24T16:33:28.560297+00:00,382.232,200,1,355.762,367.876,2026-06-24T16:33:28.555,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.18,382.367,normal_success,
measurement,measurement-945,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:28.560462+00:00,2026-06-24T16:33:28.942540+00:00,382.073,200,1,360.003,371.876,2026-06-24T16:33:28.937,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.063,382.214,normal_success,
measurement,measurement-946,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:28.942711+00:00,2026-06-24T16:33:29.322620+00:00,379.903,200,1,357.222,369.107,2026-06-24T16:33:29.316,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.034,380.106,normal_success,
measurement,measurement-947,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:29.322885+00:00,2026-06-24T16:33:29.700493+00:00,377.597,200,1,349.643,361.598,2026-06-24T16:33:29.694,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.067,377.857,normal_success,
measurement,measurement-948,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:29.700823+00:00,2026-06-24T16:33:30.083243+00:00,382.41,200,1,354.972,366.808,2026-06-24T16:33:30.077,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.08,382.535,normal_success,
measurement,measurement-949,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:30.083394+00:00,2026-06-24T16:33:30.465117+00:00,381.713,200,1,356.584,368.441,2026-06-24T16:33:30.459,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.039,382.123,normal_success,
measurement,measurement-950,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:30.465667+00:00,2026-06-24T16:33:30.848653+00:00,382.968,200,1,357.033,369.042,2026-06-24T16:33:30.842,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.144,383.174,normal_success,
measurement,measurement-951,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:30.848898+00:00,2026-06-24T16:33:31.232436+00:00,383.525,200,1,356.8,368.749,2026-06-24T16:33:31.226,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.062,383.935,normal_success,
measurement,measurement-952,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:31.233005+00:00,2026-06-24T16:33:31.619454+00:00,386.425,200,1,359.91,371.866,2026-06-24T16:33:31.613,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.166,386.867,normal_success,
measurement,measurement-953,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:31.620062+00:00,2026-06-24T16:33:31.998803+00:00,378.719,200,1,352.341,364.18,2026-06-24T16:33:31.992,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.191,379.183,normal_success,
measurement,measurement-954,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:31.999378+00:00,2026-06-24T16:33:32.382368+00:00,382.968,200,1,356.456,368.809,2026-06-24T16:33:32.376,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,383.491,normal_success,
measurement,measurement-955,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:32.383081+00:00,2026-06-24T16:33:32.761730+00:00,378.626,200,1,351.614,363.654,2026-06-24T16:33:32.755,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.21,379.056,normal_success,
measurement,measurement-956,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:32.762252+00:00,2026-06-24T16:33:33.146335+00:00,384.067,200,1,359.708,371.528,2026-06-24T16:33:33.140,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.117,384.202,normal_success,
measurement,measurement-957,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:33.146488+00:00,2026-06-24T16:33:33.524012+00:00,377.512,200,1,354.553,366.58,2026-06-24T16:33:33.517,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.039,377.932,normal_success,
measurement,measurement-958,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:33.524558+00:00,2026-06-24T16:33:33.909201+00:00,384.621,200,1,358.14,370.004,2026-06-24T16:33:33.903,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.132,385.047,normal_success,
measurement,measurement-959,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:33.909735+00:00,2026-06-24T16:33:34.297812+00:00,388.056,200,1,361.464,373.561,2026-06-24T16:33:34.291,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.131,388.526,normal_success,
measurement,measurement-960,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:34.298388+00:00,2026-06-24T16:33:34.673088+00:00,374.679,200,1,348.26,360.198,2026-06-24T16:33:34.667,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.127,375.022,normal_success,
measurement,measurement-961,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:34.673510+00:00,2026-06-24T16:33:35.051962+00:00,378.436,200,1,354.672,366.501,2026-06-24T16:33:35.046,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.103,378.624,normal_success,
measurement,measurement-962,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:35.052184+00:00,2026-06-24T16:33:35.425315+00:00,373.123,200,1,350.736,362.709,2026-06-24T16:33:35.420,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.052,373.249,normal_success,
measurement,measurement-963,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:35.425471+00:00,2026-06-24T16:33:35.805417+00:00,379.941,200,1,358.081,370.037,2026-06-24T16:33:35.800,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,380.051,normal_success,
measurement,measurement-964,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:35.805575+00:00,2026-06-24T16:33:36.191153+00:00,385.572,200,1,363.919,375.754,2026-06-24T16:33:36.186,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.053,385.69,normal_success,
measurement,measurement-965,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:36.191318+00:00,2026-06-24T16:33:36.571439+00:00,380.111,200,1,356.74,368.617,2026-06-24T16:33:36.565,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.053,380.534,normal_success,
measurement,measurement-966,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:36.572063+00:00,2026-06-24T16:33:36.955188+00:00,383.1,200,1,355.839,367.664,2026-06-24T16:33:36.948,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.205,383.537,normal_success,
measurement,measurement-967,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:36.955741+00:00,2026-06-24T16:33:37.345605+00:00,389.835,200,1,362.369,374.489,2026-06-24T16:33:37.339,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.14,390.366,normal_success,
measurement,measurement-968,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:37.346233+00:00,2026-06-24T16:33:37.729152+00:00,382.899,200,1,357.61,369.584,2026-06-24T16:33:37.723,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.127,383.235,normal_success,
measurement,measurement-969,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:37.729582+00:00,2026-06-24T16:33:38.118639+00:00,389.031,200,1,359.643,371.475,2026-06-24T16:33:38.111,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.116,389.815,normal_success,
measurement,measurement-970,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:38.120069+00:00,2026-06-24T16:33:38.507427+00:00,387.327,200,1,356.908,368.78,2026-06-24T16:33:38.501,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.663,387.612,normal_success,
measurement,measurement-971,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:38.507735+00:00,2026-06-24T16:33:38.889868+00:00,382.122,200,1,358.239,370.067,2026-06-24T16:33:38.883,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.065,382.4,normal_success,
measurement,measurement-972,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:38.890212+00:00,2026-06-24T16:33:39.275123+00:00,384.9,200,1,356.384,368.538,2026-06-24T16:33:39.270,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.076,385.016,normal_success,
measurement,measurement-973,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:39.275260+00:00,2026-06-24T16:33:39.652624+00:00,377.359,200,1,355.387,367.314,2026-06-24T16:33:39.647,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.035,377.493,normal_success,
measurement,measurement-974,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:39.652791+00:00,2026-06-24T16:33:40.027742+00:00,374.946,200,1,352.856,364.784,2026-06-24T16:33:40.022,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,375.055,normal_success,
measurement,measurement-975,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:40.027881+00:00,2026-06-24T16:33:40.403068+00:00,375.18,200,1,352.752,364.688,2026-06-24T16:33:40.397,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.035,375.422,normal_success,
measurement,measurement-976,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:40.403378+00:00,2026-06-24T16:33:40.785971+00:00,382.578,200,1,359.289,371.224,2026-06-24T16:33:40.780,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.073,382.998,normal_success,
measurement,measurement-977,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:40.786517+00:00,2026-06-24T16:33:41.173317+00:00,386.78,200,1,360.167,372.21,2026-06-24T16:33:41.167,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,387.231,normal_success,
measurement,measurement-978,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:41.173896+00:00,2026-06-24T16:33:41.556839+00:00,382.882,200,1,355.23,367.097,2026-06-24T16:33:41.550,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.149,383.394,normal_success,
measurement,measurement-979,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:41.557424+00:00,2026-06-24T16:33:41.933017+00:00,375.576,200,1,350.297,362.156,2026-06-24T16:33:41.927,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,375.71,normal_success,
measurement,measurement-980,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:41.933163+00:00,2026-06-24T16:33:42.310991+00:00,377.819,200,1,355.057,367.036,2026-06-24T16:33:42.304,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.037,378.252,normal_success,
measurement,measurement-981,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:42.311564+00:00,2026-06-24T16:33:42.698159+00:00,386.571,200,1,360.174,372.034,2026-06-24T16:33:42.692,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.143,387.01,normal_success,
measurement,measurement-982,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:42.698731+00:00,2026-06-24T16:33:43.081768+00:00,383.018,200,1,357.63,369.484,2026-06-24T16:33:43.076,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.156,383.171,normal_success,
measurement,measurement-983,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:43.081950+00:00,2026-06-24T16:33:43.464768+00:00,382.809,200,1,359.737,371.642,2026-06-24T16:33:43.458,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.056,383.266,normal_success,
measurement,measurement-984,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:43.465359+00:00,2026-06-24T16:33:43.844629+00:00,379.249,200,1,353.457,365.316,2026-06-24T16:33:43.839,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,379.503,normal_success,
measurement,measurement-985,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:43.844964+00:00,2026-06-24T16:33:44.226853+00:00,381.873,200,1,357.441,369.275,2026-06-24T16:33:44.220,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.105,382.307,normal_success,
measurement,measurement-986,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:44.227396+00:00,2026-06-24T16:33:44.608966+00:00,381.548,200,1,355.832,367.727,2026-06-24T16:33:44.602,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.122,382.154,normal_success,
measurement,measurement-987,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:44.609745+00:00,2026-06-24T16:33:44.993899+00:00,384.129,200,1,357.128,368.99,2026-06-24T16:33:44.987,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.187,384.683,normal_success,
measurement,measurement-988,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:44.994552+00:00,2026-06-24T16:33:45.379062+00:00,384.486,200,1,356.801,369.187,2026-06-24T16:33:45.372,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.131,384.942,normal_success,
measurement,measurement-989,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:45.379634+00:00,2026-06-24T16:33:45.762647+00:00,382.988,200,1,356.229,368.142,2026-06-24T16:33:45.756,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.141,383.475,normal_success,
measurement,measurement-990,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:45.763245+00:00,2026-06-24T16:33:46.148179+00:00,384.911,200,1,358.39,370.238,2026-06-24T16:33:46.141,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,385.372,normal_success,
measurement,measurement-991,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:46.148752+00:00,2026-06-24T16:33:46.531994+00:00,383.109,200,1,356.482,368.431,2026-06-24T16:33:46.525,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,383.7,normal_success,
measurement,measurement-992,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:46.532582+00:00,2026-06-24T16:33:46.911847+00:00,379.246,200,1,353.557,365.482,2026-06-24T16:33:46.906,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.129,379.531,normal_success,
measurement,measurement-993,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:46.912168+00:00,2026-06-24T16:33:47.299254+00:00,387.078,200,1,364.655,376.623,2026-06-24T16:33:47.294,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.061,387.226,normal_success,
measurement,measurement-994,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:47.299431+00:00,2026-06-24T16:33:47.676110+00:00,376.67,200,1,354.343,366.238,2026-06-24T16:33:47.670,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,376.792,normal_success,
measurement,measurement-995,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:47.676260+00:00,2026-06-24T16:33:48.061414+00:00,385.148,200,1,358.808,370.662,2026-06-24T16:33:48.054,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,385.303,normal_success,
measurement,measurement-996,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:48.061620+00:00,2026-06-24T16:33:48.445237+00:00,383.609,200,1,356.592,368.457,2026-06-24T16:33:48.439,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.057,383.728,normal_success,
measurement,measurement-997,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:48.445389+00:00,2026-06-24T16:33:48.819425+00:00,374.029,200,1,352.144,363.977,2026-06-24T16:33:48.814,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.041,374.193,normal_success,
measurement,measurement-998,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:48.819634+00:00,2026-06-24T16:33:49.205364+00:00,385.724,200,1,363.379,375.282,2026-06-24T16:33:49.200,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.051,385.875,normal_success,
measurement,measurement-999,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:49.205551+00:00,2026-06-24T16:33:49.586855+00:00,381.296,200,1,358.614,370.633,2026-06-24T16:33:49.581,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.042,381.475,normal_success,
measurement,measurement-1000,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:49.587080+00:00,2026-06-24T16:33:49.967992+00:00,380.898,200,1,357.861,369.724,2026-06-24T16:33:49.961,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.053,381.421,normal_success,
measurement,measurement-1001,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:49.968668+00:00,2026-06-24T16:33:50.348455+00:00,379.756,200,1,352.838,364.94,2026-06-24T16:33:50.342,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.161,380.213,normal_success,
measurement,measurement-1002,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:50.349066+00:00,2026-06-24T16:33:50.733603+00:00,384.514,200,1,356.072,368.931,2026-06-24T16:33:50.727,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.186,385.088,normal_success,
measurement,measurement-1003,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:50.734328+00:00,2026-06-24T16:33:51.121757+00:00,387.402,200,1,360.927,372.755,2026-06-24T16:33:51.115,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.174,387.914,normal_success,
measurement,measurement-1004,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:51.122386+00:00,2026-06-24T16:33:51.511383+00:00,388.973,200,1,362.507,374.334,2026-06-24T16:33:51.505,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.145,389.408,normal_success,
measurement,measurement-1005,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:51.511975+00:00,2026-06-24T16:33:51.890823+00:00,378.818,200,1,352.497,364.327,2026-06-24T16:33:51.884,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.179,379.299,normal_success,
measurement,measurement-1006,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:51.891410+00:00,2026-06-24T16:33:52.282597+00:00,391.164,200,1,364.419,376.557,2026-06-24T16:33:52.276,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.138,391.655,normal_success,
measurement,measurement-1007,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:52.283196+00:00,2026-06-24T16:33:52.661079+00:00,377.86,200,1,351.528,363.478,2026-06-24T16:33:52.654,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.131,378.337,normal_success,
measurement,measurement-1008,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:52.661680+00:00,2026-06-24T16:33:53.038951+00:00,377.252,200,1,352.233,364.125,2026-06-24T16:33:53.033,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.145,377.456,normal_success,
measurement,measurement-1009,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:53.039184+00:00,2026-06-24T16:33:53.417627+00:00,378.432,200,1,355.413,367.26,2026-06-24T16:33:53.411,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.055,378.936,normal_success,
measurement,measurement-1010,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:53.418257+00:00,2026-06-24T16:33:53.796278+00:00,377.997,200,1,351.25,363.224,2026-06-24T16:33:53.789,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.133,378.438,normal_success,
measurement,measurement-1011,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:53.796827+00:00,2026-06-24T16:33:54.170758+00:00,373.914,200,1,349.009,360.918,2026-06-24T16:33:54.165,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.131,374.125,normal_success,
measurement,measurement-1012,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:54.171001+00:00,2026-06-24T16:33:54.549560+00:00,378.552,200,1,355.671,368.297,2026-06-24T16:33:54.544,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.055,378.789,normal_success,
measurement,measurement-1013,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:54.549856+00:00,2026-06-24T16:33:54.933432+00:00,383.563,200,1,359.512,371.36,2026-06-24T16:33:54.927,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.063,383.996,normal_success,
measurement,measurement-1014,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:54.934038+00:00,2026-06-24T16:33:55.315721+00:00,381.658,200,1,354.803,366.719,2026-06-24T16:33:55.309,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.183,382.133,normal_success,
measurement,measurement-1015,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:55.316318+00:00,2026-06-24T16:33:55.696072+00:00,379.73,200,1,352.216,364.108,2026-06-24T16:33:55.689,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.145,380.218,normal_success,
measurement,measurement-1016,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:55.696683+00:00,2026-06-24T16:33:56.075583+00:00,378.88,200,1,354.107,365.915,2026-06-24T16:33:56.070,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.149,379.055,normal_success,
measurement,measurement-1017,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:56.075772+00:00,2026-06-24T16:33:56.460163+00:00,384.381,200,1,361.74,373.556,2026-06-24T16:33:56.453,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,384.815,normal_success,
measurement,measurement-1018,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:56.460727+00:00,2026-06-24T16:33:56.837626+00:00,376.875,200,1,350.439,362.277,2026-06-24T16:33:56.831,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.135,377.359,normal_success,
measurement,measurement-1019,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:56.838223+00:00,2026-06-24T16:33:57.221670+00:00,383.428,200,1,357.832,369.828,2026-06-24T16:33:57.216,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,383.61,normal_success,
measurement,measurement-1020,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:33:57.221879+00:00,2026-06-24T16:33:57.604308+00:00,382.418,200,1,359.007,370.923,2026-06-24T16:33:57.598,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.052,382.864,normal_success,
