timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-08T03:05:18+00:00,MEM-contained,icclz1,1,1,1,1,18.488,112.462,0,0,,,0,UP,
2026-07-08T03:05:24+00:00,MEM-contained,icclz1,1,1,1,1,26.984,7.360,0,0,,,0,UP,
2026-07-08T03:05:29+00:00,MEM-contained,icclz1,1,1,1,1,21.006,19.868,0,0,,,0,UP,
2026-07-08T03:05:34+00:00,MEM-contained,icclz1,1,1,1,1,155.158,73.442,0,0,,,0,UP,
2026-07-08T03:05:40+00:00,MEM-contained,icclz1,1,1,1,1,28.966,50.599,0,0,,,0,UP,
2026-07-08T03:05:45+00:00,MEM-contained,icclz1,1,1,1,1,9.377,34.588,0,0,,,0,UP,
2026-07-08T03:05:51+00:00,MEM-contained,icclz1,1,1,1,1,12.309,57.302,0,0,,,0,UP,
2026-07-08T03:05:56+00:00,MEM-contained,icclz1,1,1,1,1,18.632,40.889,0,0,,,0,UP,
2026-07-08T03:06:01+00:00,MEM-contained,icclz1,1,1,1,1,27.452,14.343,0,0,,,0,UP,
2026-07-08T03:06:06+00:00,MEM-contained,icclz1,1,1,1,1,14.343,6.523,0,0,,,0,UP,
2026-07-08T03:06:12+00:00,MEM-contained,icclz1,1,1,1,1,9.404,7.442,0,0,,,0,UP,
